VIN,Customer name and contact info,Date,Odometer reading,Complaint,Diagnosis,Recommended,ServicePerformed,Parts used,Labor hours billed,Technician,Invoice total,Make,Model,Year,Efficiency_Deviation,Efficiency_Loss,Estimated_Loss,Repeat_45d,Prev_Date,Days_Since_Last,Complaint_Similarity,Suspected_Misdiagnosis,Cluster_ID
1C4RJFAG4FC123456,Robert Doe | +1-946-957-3855,2022-01-17,8947,Steering wheel vibration,Low refrigerant,Rotor machining or replacement,Transmission fluid flush,Spark plugs,1.1,Carlos Garcia,212.68,Jeep,Grand Cherokee,2015,-0.8151055423130481,0.0,0.0,0,,,0.0,0,4
SYNTHVIN000748,James Hodges | +1-611-101-7838,2024-01-26,50525,Check engine light on,Cracked oil pan,Oil pan replacement,Sensor replacement,Transmission fluid,2.5,Tina Brown,415.18,Jeep,Wrangler,2001,0.6505760251103333,62.277,62.277,0,2023-01-21,370.0,1.0,0,1
SYNTHVIN000749,Jane Davis | +1-706-187-4360,2022-01-20,38524,Grinding noise when starting,Dirty throttle body,Sensor replacement,Battery replacement,Throttle cleaner,1.1,Laura Smith,218.07,Hyundai,Sonata,2015,-0.8151055423130481,0.0,0.0,0,,,0.0,0,4
SYNTHVIN000749,Jane Davis | +1-706-187-4360,2023-07-28,57914,Grinding noise when starting,Dirty throttle body,Sensor replacement,Battery replacement,Throttle cleaner,1.1,Laura Smith,218.07,Hyundai,Sonata,2015,-0.8151055423130481,0.0,0.0,0,2022-01-20,554.0,1.0,0,4
SYNTHVIN000750,Jane Brown | +1-871-515-2569,2022-01-05,37668,Steering wheel vibration,Blown head gasket,Brake pad replacement,Transmission fluid flush,Starter motor,1.9,Carlos Garcia,362.69,Toyota,Camry,2016,0.022426781928883983,0.0,0.0,0,,,0.0,0,2
SYNTHVIN000750,Jane Brown | +1-871-515-2569,2023-07-17,57198,Steering wheel vibration,Blown head gasket,Brake pad replacement,Transmission fluid flush,Starter motor,1.9,Carlos Garcia,362.69,Toyota,Camry,2016,0.022426781928883983,0.0,0.0,0,2022-01-05,558.0,1.0,0,2
SYNTHVIN000751,Jane Brown | +1-871-515-2569,2022-01-19,45413,car stalls sometimes,Faulty spark plugs,Rotor machining or replacement,Customer declined service,Spark plugs,1.6,Mike Johnson,317.15,Toyota,Camry,2016,-0.29164783966184044,0.0,0.0,0,,,0.0,0,2
SYNTHVIN000751,Jane Brown | +1-871-515-2569,2023-01-15,58048,car stalls sometimes,Faulty spark plugs,Rotor machining or replacement,Customer declined service,Spark plugs,1.6,Mike Johnson,317.15,Toyota,Camry,2016,-0.29164783966184044,0.0,0.0,0,2022-01-19,361.0,1.0000000000000002,0,0
SYNTHVIN000751,Jane Brown | +1-871-515-2569,2023-12-06,69423,car stalls sometimes,Faulty spark plugs,Rotor machining or replacement,Customer declined service,Spark plugs,1.6,Mike Johnson,317.15,Toyota,Camry,2016,-0.29164783966184044,0.0,0.0,0,2023-01-15,325.0,1.0000000000000002,0,0
SYNTHVIN000752,Mike Anderson | +1-343-747-6372,2021-12-24,50581,AC not cooling,O2 sensor fault,Throttle body cleaning,Rotor machining or replacement,Alternator,1.6,Carlos Garcia,370.72,Nissan,Altima,2015,-0.29164783966184044,0.0,0.0,0,,,0.0,0,2
SYNTHVIN000752,Mike Anderson | +1-343-747-6372,2022-07-22,57931,AC not cooling,O2 sensor fault,Throttle body cleaning,Rotor machining or replacement,Alternator,1.6,Carlos Garcia,370.72,Nissan,Altima,2015,-0.29164783966184044,0.0,0.0,0,2021-12-24,210.0,1.0,0,2
SYNTHVIN000752,Mike Anderson | +1-343-747-6372,2023-03-25,66541,AC not cooling,O2 sensor fault,Throttle body cleaning,Rotor machining or replacement,Alternator,1.6,Carlos Garcia,370.72,Nissan,Altima,2015,-0.29164783966184044,0.0,0.0,0,2022-07-22,246.0,1.0,0,0
SYNTHVIN000752,Mike Anderson | +1-343-747-6372,2023-10-02,73226,AC not cooling,O2 sensor fault,Throttle body cleaning,Rotor machining or replacement,Alternator,1.6,Carlos Garcia,370.72,Nissan,Altima,2015,-0.29164783966184044,0.0,0.0,0,2023-03-25,191.0,1.0,0,0
SYNTHVIN000752,Mike Anderson | +1-343-747-6372,2024-06-11,82081,AC not cooling,O2 sensor fault,Throttle body cleaning,Rotor machining or replacement,Alternator,1.6,Carlos Garcia,370.72,Nissan,Altima,2015,-0.29164783966184044,0.0,0.0,0,2023-10-02,253.0,1.0,0,0
SYNTHVIN000753,Mike Anderson | +1-343-747-6372,2021-12-25,76007,grinding noise on start,Worn brake pads,Rotor machining or replacement,Cap inspection or replacement,Alternator,1.6,Laura Smith,368.83,Nissan,Altima,2015,-0.29164783966184044,0.0,0.0,0,,,0.0,0,0
SYNTHVIN000753,Mike Anderson | +1-343-747-6372,2023-07-02,95397,grinding noise on start,Worn brake pads,Rotor machining or replacement,Cap inspection or replacement,Alternator,1.6,Laura Smith,368.83,Nissan,Altima,2015,-0.29164783966184044,0.0,0.0,0,2021-12-25,554.0,1.0000000000000002,0,0
SYNTHVIN000753,Mike Anderson | +1-343-747-6372,2023-07-09,95642,Follow-up: grinding noise on start,Worn brake pads,Rotor machining or replacement,Cap inspection or replacement,Alternator,1.6,Laura Smith,368.83,Nissan,Altima,2015,-0.29164783966184044,0.0,0.0,1,2023-07-02,7.0,0.8203541649583992,1,0
SYNTHVIN000754,James Hodges | +1-611-101-7838,2022-01-02,7101,Battery keeps dying,Starter motor worn,Brake pad replacement,Customer declined service,Spark plugs,1.3,Tina Brown,299.59,Jeep,Wrangler,2001,-0.6057224612525651,0.0,0.0,0,,,0.0,0,4
SYNTHVIN000754,James Hodges | +1-611-101-7838,2022-01-20,7731,Follow-up: Battery keeps dying,Starter motor worn,Brake pad replacement,Customer declined service,Spark plugs,1.3,Tina Brown,299.59,Jeep,Wrangler,2001,-0.6057224612525651,0.0,0.0,1,2022-01-02,18.0,0.7570545732897584,1,4
SYNTHVIN000754,James Hodges | +1-611-101-7838,2023-07-26,27051,Battery keeps dying,Starter motor worn,Brake pad replacement,Customer declined service,Spark plugs,1.3,Tina Brown,299.59,Jeep,Wrangler,2001,-0.6057224612525651,0.0,0.0,0,2022-01-20,552.0,1.0,0,4
SYNTHVIN000755,Carlos Smith | +1-498-228-8475,2021-12-09,11393,oil leak,Loose battery terminal,Sensor replacement,Alternator replacement,Refrigerant,1.3,Carlos Garcia,290.05,Chevrolet,Tahoe,1999,-0.6057224612525651,0.0,0.0,0,,,0.0,0,4
SYNTHVIN000755,Carlos Smith | +1-498-228-8475,2023-07-29,32288,oil leak,Loose battery terminal,Sensor replacement,Alternator replacement,Refrigerant,1.3,Carlos Garcia,290.05,Chevrolet,Tahoe,1999,-0.6057224612525651,0.0,0.0,0,2021-12-09,597.0,1.0000000000000002,0,4
SYNTHVIN000756,Carlos Smith | +1-498-228-8475,2021-12-21,36081,car stalls sometimes,Unbalanced tires,Oil pan replacement,Electrical diagnostic and repair,Refrigerant,1.2,Laura Smith,277.05,Chevrolet,Tahoe,1999,-0.7104140017828067,0.0,0.0,0,,,0.0,0,4
SYNTHVIN000757,Robert Doe | +1-946-957-3855,2022-01-14,59669,Steering wheel vibration,Low refrigerant,Rotor machining or replacement,Transmission fluid flush,Spark plugs,1.1,Carlos Garcia,212.68,Jeep,Grand Cherokee,2015,-0.8151055423130481,0.0,0.0,0,,,0.0,0,4
SYNTHVIN000757,Robert Doe | +1-946-957-3855,2023-01-06,72164,Steering wheel vibration,Low refrigerant,Rotor machining or replacement,Transmission fluid flush,Spark plugs,1.1,Carlos Garcia,212.68,Jeep,Grand Cherokee,2015,-0.8151055423130481,0.0,0.0,0,2022-01-14,357.0,1.0,0,0
SYNTHVIN000757,Robert Doe | +1-946-957-3855,2023-12-22,84414,Steering wheel vibration,Low refrigerant,Rotor machining or replacement,Transmission fluid flush,Spark plugs,1.1,Carlos Garcia,212.68,Jeep,Grand Cherokee,2015,-0.8151055423130481,0.0,0.0,0,2023-01-06,350.0,1.0,0,0
SYNTHVIN000758,James Hodges | +1-611-101-7838,2021-12-22,70428,Transmission slipping,Loose gas cap,Battery replacement,Spark plug replacement,Head gasket,4.8,Laura Smith,672.26,Jeep,Wrangler,2001,3.0584814573058883,100.839,100.839,0,,,0.0,2,3
SYNTHVIN000758,James Hodges | +1-611-101-7838,2023-01-18,84148,Transmission slipping,Loose gas cap,Battery replacement,Spark plug replacement,Head gasket,4.8,Laura Smith,672.26,Jeep,Wrangler,2001,3.0584814573058883,100.839,100.839,0,2021-12-22,392.0,1.0000000000000002,2,3
SYNTHVIN000758,James Hodges | +1-611-101-7838,2023-02-07,84848,Follow-up: Transmission slipping,Loose gas cap,Battery replacement,Spark plug replacement,Head gasket,4.8,Laura Smith,672.26,Jeep,Wrangler,2001,3.0584814573058883,100.839,100.839,1,2023-01-18,20.0,0.7688625318627549,2,3
SYNTHVIN000758,James Hodges | +1-611-101-7838,2024-01-25,97168,Transmission slipping,Loose gas cap,Battery replacement,Spark plug replacement,Head gasket,4.8,Laura Smith,672.26,Jeep,Wrangler,2001,3.0584814573058883,100.839,100.839,0,2023-02-07,352.0,1.0000000000000002,2,3
SYNTHVIN000759,Jane Brown | +1-871-515-2569,2022-01-22,5890,battery keeps dying,Low refrigerant level,Tire balancing,Starter motor replacement,Alternator,1.9,John Doe,318.35,Toyota,Camry,2016,0.022426781928883983,0.0,0.0,0,,,0.0,0,2
SYNTHVIN000759,Jane Brown | +1-871-515-2569,2023-06-26,24090,battery keeps dying,Low refrigerant level,Tire balancing,Starter motor replacement,Alternator,1.9,John Doe,318.35,Toyota,Camry,2016,0.022426781928883983,0.0,0.0,0,2022-01-22,520.0,1.0,0,2
SYNTHVIN000760,Laura Johnson | +1-962-574-2297,2022-01-17,46136,Excessive exhaust smoke,Low refrigerant level,Head gasket replacement,Spark plug replacement,Wheel weights,0.7,Mike Johnson,128.95,Ford,Escape,2014,-1.2338717044340144,0.0,0.0,0,,,0.0,0,4
SYNTHVIN000760,Laura Johnson | +1-962-574-2297,2022-10-11,55481,Excessive exhaust smoke,Low refrigerant level,Head gasket replacement,Spark plug replacement,Wheel weights,0.7,Mike Johnson,128.95,Ford,Escape,2014,-1.2338717044340144,0.0,0.0,0,2022-01-17,267.0,1.0,0,4
SYNTHVIN000760,Laura Johnson | +1-962-574-2297,2023-07-24,65491,Excessive exhaust smoke,Low refrigerant level,Head gasket replacement,Spark plug replacement,Wheel weights,0.7,Mike Johnson,128.95,Ford,Escape,2014,-1.2338717044340144,0.0,0.0,0,2022-10-11,286.0,1.0,0,4
SYNTHVIN000760,Laura Johnson | +1-962-574-2297,2024-03-26,74101,Excessive exhaust smoke,Low refrigerant level,Head gasket replacement,Spark plug replacement,Wheel weights,0.7,Mike Johnson,128.95,Ford,Escape,2014,-1.2338717044340144,0.0,0.0,0,2023-07-24,246.0,1.0,0,4
SYNTHVIN000761,Emily Johnson | +1-426-123-2422,2022-01-31,77861,Transmission slipping,Transmission fluid low,Transmission fluid flush,Sensor replacement,Brake pad set,1.3,John Doe,302.0,Honda,Accord,2003,-0.6057224612525651,0.0,0.0,0,,,0.0,0,0
SYNTHVIN000761,Emily Johnson | +1-426-123-2422,2023-06-09,95151,Transmission slipping,Transmission fluid low,Transmission fluid flush,Sensor replacement,Brake pad set,1.3,John Doe,302.0,Honda,Accord,2003,-0.6057224612525651,0.0,0.0,0,2022-01-31,494.0,1.0000000000000002,0,0
SYNTHVIN000761,Emily Johnson | +1-426-123-2422,2023-07-04,96026,Follow-up: Transmission slipping,Transmission fluid low,Transmission fluid flush,Sensor replacement,Brake pad set,1.3,John Doe,302.0,Honda,Accord,2003,-0.6057224612525651,0.0,0.0,1,2023-06-09,25.0,0.7688625318627549,1,0
SYNTHVIN000762,James Hodges | +1-611-101-7838,2021-12-20,54778,Check engine light on,Cracked oil pan,Oil pan replacement,Sensor replacement,Transmission fluid,2.5,Tina Brown,415.18,Jeep,Wrangler,2001,0.6505760251103333,62.277,62.277,0,,,0.0,0,1
SYNTHVIN000762,James Hodges | +1-611-101-7838,2023-06-30,74273,Check engine light on,Cracked oil pan,Oil pan replacement,Sensor replacement,Transmission fluid,2.5,Tina Brown,415.18,Jeep,Wrangler,2001,0.6505760251103333,62.277,62.277,0,2021-12-20,557.0,1.0,0,1
SYNTHVIN000763,James Hodges | +1-611-101-7838,2022-01-08,21744,Battery keeps dying,Starter motor worn,Brake pad replacement,Customer declined service,Spark plugs,1.3,Tina Brown,299.59,Jeep,Wrangler,2001,-0.6057224612525651,0.0,0.0,0,,,0.0,0,4
SYNTHVIN000763,James Hodges | +1-611-101-7838,2022-09-27,30914,Battery keeps dying,Starter motor worn,Brake pad replacement,Customer declined service,Spark plugs,1.3,Tina Brown,299.59,Jeep,Wrangler,2001,-0.6057224612525651,0.0,0.0,0,2022-01-08,262.0,1.0,0,4
SYNTHVIN000763,James Hodges | +1-611-101-7838,2023-07-06,40784,Battery keeps dying,Starter motor worn,Brake pad replacement,Customer declined service,Spark plugs,1.3,Tina Brown,299.59,Jeep,Wrangler,2001,-0.6057224612525651,0.0,0.0,0,2022-09-27,282.0,1.0,0,4
SYNTHVIN000763,James Hodges | +1-611-101-7838,2024-03-25,49989,Battery keeps dying,Starter motor worn,Brake pad replacement,Customer declined service,Spark plugs,1.3,Tina Brown,299.59,Jeep,Wrangler,2001,-0.6057224612525651,0.0,0.0,0,2023-07-06,263.0,1.0,0,4
SYNTHVIN000764,Emily Johnson | +1-426-123-2422,2022-01-02,10910,battery drain,Oil pan gasket leak,AC system recharge,Brake pad replacement,Transmission fluid,2.2,Tina Brown,325.21,Honda,Accord,2003,0.3365014035196089,0.0,0.0,0,,,0.0,0,2
SYNTHVIN000764,Emily Johnson | +1-426-123-2422,2022-10-26,21305,battery drain,Oil pan gasket leak,AC system recharge,Brake pad replacement,Transmission fluid,2.2,Tina Brown,325.21,Honda,Accord,2003,0.3365014035196089,0.0,0.0,0,2022-01-02,297.0,1.0,0,2
SYNTHVIN000764,Emily Johnson | +1-426-123-2422,2023-06-29,29915,battery drain,Oil pan gasket leak,AC system recharge,Brake pad replacement,Transmission fluid,2.2,Tina Brown,325.21,Honda,Accord,2003,0.3365014035196089,0.0,0.0,0,2022-10-26,246.0,1.0,0,2
SYNTHVIN000764,Emily Johnson | +1-426-123-2422,2024-04-01,39610,battery drain,Oil pan gasket leak,AC system recharge,Brake pad replacement,Transmission fluid,2.2,Tina Brown,325.21,Honda,Accord,2003,0.3365014035196089,0.0,0.0,0,2023-06-29,277.0,1.0,0,2
SYNTHVIN000765,Carlos Smith | +1-498-228-8475,2021-12-08,41326,Transmission slipping,Loose gas cap,Electrical diagnostic and repair,Spark plug replacement,Alternator,1.7,Carlos Garcia,316.4,Chevrolet,Tahoe,1999,-0.18695629913159903,0.0,0.0,0,,,0.0,0,2
SYNTHVIN000765,Carlos Smith | +1-498-228-8475,2022-12-20,54521,Transmission slipping,Loose gas cap,Electrical diagnostic and repair,Spark plug replacement,Alternator,1.7,Carlos Garcia,316.4,Chevrolet,Tahoe,1999,-0.18695629913159903,0.0,0.0,0,2021-12-08,377.0,1.0000000000000002,0,2
SYNTHVIN000765,Carlos Smith | +1-498-228-8475,2024-01-05,67856,Transmission slipping,Loose gas cap,Electrical diagnostic and repair,Spark plug replacement,Alternator,1.7,Carlos Garcia,316.4,Chevrolet,Tahoe,1999,-0.18695629913159903,0.0,0.0,0,2022-12-20,381.0,1.0000000000000002,0,0
SYNTHVIN000766,Laura Smith | +1-492-562-3404,2021-12-30,28270,Brakes squeaking,Starter motor worn,Transmission fluid flush,Electrical diagnostic and repair,Brake pad set,1.1,Mike Johnson,255.43,Volkswagen,Jetta,2013,-0.8151055423130481,0.0,0.0,0,,,0.0,0,4
SYNTHVIN000766,Laura Smith | +1-492-562-3404,2022-07-27,35585,Brakes squeaking,Starter motor worn,Transmission fluid flush,Electrical diagnostic and repair,Brake pad set,1.1,Mike Johnson,255.43,Volkswagen,Jetta,2013,-0.8151055423130481,0.0,0.0,0,2021-12-30,209.0,1.0000000000000002,0,4
SYNTHVIN000766,Laura Smith | +1-492-562-3404,2023-01-25,41955,Brakes squeaking,Starter motor worn,Transmission fluid flush,Electrical diagnostic and repair,Brake pad set,1.1,Mike Johnson,255.43,Volkswagen,Jetta,2013,-0.8151055423130481,0.0,0.0,0,2022-07-27,182.0,1.0000000000000002,0,4
SYNTHVIN000766,Laura Smith | +1-492-562-3404,2023-06-11,46750,Brakes squeaking,Starter motor worn,Transmission fluid flush,Electrical diagnostic and repair,Brake pad set,1.1,Mike Johnson,255.43,Volkswagen,Jetta,2013,-0.8151055423130481,0.0,0.0,0,2023-01-25,137.0,1.0000000000000002,0,4
SYNTHVIN000766,Laura Smith | +1-492-562-3404,2023-12-28,53750,Brakes squeaking,Starter motor worn,Transmission fluid flush,Electrical diagnostic and repair,Brake pad set,1.1,Mike Johnson,255.43,Volkswagen,Jetta,2013,-0.8151055423130481,0.0,0.0,0,2023-06-11,200.0,1.0000000000000002,0,4
SYNTHVIN000766,Laura Smith | +1-492-562-3404,2024-07-01,60260,Brakes squeaking,Starter motor worn,Transmission fluid flush,Electrical diagnostic and repair,Brake pad set,1.1,Mike Johnson,255.43,Volkswagen,Jetta,2013,-0.8151055423130481,0.0,0.0,0,2023-12-28,186.0,1.0000000000000002,0,4
SYNTHVIN000767,Emily Johnson | +1-426-123-2422,2022-01-08,35534,Transmission slipping,Transmission fluid low,Transmission fluid flush,Sensor replacement,Brake pad set,1.3,John Doe,302.0,Honda,Accord,2003,-0.6057224612525651,0.0,0.0,0,,,0.0,0,4
SYNTHVIN000767,Emily Johnson | +1-426-123-2422,2023-01-03,48134,Transmission slipping,Transmission fluid low,Transmission fluid flush,Sensor replacement,Brake pad set,1.3,John Doe,302.0,Honda,Accord,2003,-0.6057224612525651,0.0,0.0,0,2022-01-08,360.0,1.0000000000000002,0,4
SYNTHVIN000767,Emily Johnson | +1-426-123-2422,2023-12-02,59789,Transmission slipping,Transmission fluid low,Transmission fluid flush,Sensor replacement,Brake pad set,1.3,John Doe,302.0,Honda,Accord,2003,-0.6057224612525651,0.0,0.0,0,2023-01-03,333.0,1.0000000000000002,0,0
SYNTHVIN000768,Laura Smith | +1-492-562-3404,2021-12-04,23983,Check engine light on,Worn alternator bearings,Alternator replacement,Deferred,Alternator,2.2,Mike Johnson,476.12,Volkswagen,Jetta,2013,0.3365014035196089,0.0,0.0,0,,,0.0,0,2
SYNTHVIN000768,Laura Smith | +1-492-562-3404,2022-10-03,34588,Check engine light on,Worn alternator bearings,Alternator replacement,Deferred,Alternator,2.2,Mike Johnson,476.12,Volkswagen,Jetta,2013,0.3365014035196089,0.0,0.0,0,2021-12-04,303.0,1.0,0,2
SYNTHVIN000768,Laura Smith | +1-492-562-3404,2023-06-17,43583,Check engine light on,Worn alternator bearings,Alternator replacement,Deferred,Alternator,2.2,Mike Johnson,476.12,Volkswagen,Jetta,2013,0.3365014035196089,0.0,0.0,0,2022-10-03,257.0,1.0,0,2
SYNTHVIN000768,Laura Smith | +1-492-562-3404,2024-04-27,54608,Check engine light on,Worn alternator bearings,Alternator replacement,Deferred,Alternator,2.2,Mike Johnson,476.12,Volkswagen,Jetta,2013,0.3365014035196089,0.0,0.0,0,2023-06-17,315.0,1.0,0,2
SYNTHVIN000769,Emily Johnson | +1-426-123-2422,2022-01-01,8029,battery drain,Oil pan gasket leak,AC system recharge,Brake pad replacement,Transmission fluid,2.2,Tina Brown,325.21,Honda,Accord,2003,0.3365014035196089,0.0,0.0,0,,,0.0,0,2
SYNTHVIN000769,Emily Johnson | +1-426-123-2422,2023-01-22,21539,battery drain,Oil pan gasket leak,AC system recharge,Brake pad replacement,Transmission fluid,2.2,Tina Brown,325.21,Honda,Accord,2003,0.3365014035196089,0.0,0.0,0,2022-01-01,386.0,1.0,0,2
SYNTHVIN000769,Emily Johnson | +1-426-123-2422,2024-01-07,33789,battery drain,Oil pan gasket leak,AC system recharge,Brake pad replacement,Transmission fluid,2.2,Tina Brown,325.21,Honda,Accord,2003,0.3365014035196089,0.0,0.0,0,2023-01-22,350.0,1.0,0,2
SYNTHVIN000770,James Hodges | +1-611-101-7838,2021-12-03,64803,car stalls sometimes,Loose battery terminal,Head gasket replacement,Spark plug replacement,Head gasket,4.8,Mike Johnson,848.43,Jeep,Wrangler,2001,3.0584814573058883,127.26449999999998,127.26449999999998,0,,,0.0,2,3
SYNTHVIN000770,James Hodges | +1-611-101-7838,2022-12-12,77893,car stalls sometimes,Loose battery terminal,Head gasket replacement,Spark plug replacement,Head gasket,4.8,Mike Johnson,848.43,Jeep,Wrangler,2001,3.0584814573058883,127.26449999999998,127.26449999999998,0,2021-12-03,374.0,1.0000000000000002,2,3
SYNTHVIN000770,James Hodges | +1-611-101-7838,2024-01-06,91543,car stalls sometimes,Loose battery terminal,Head gasket replacement,Spark plug replacement,Head gasket,4.8,Mike Johnson,848.43,Jeep,Wrangler,2001,3.0584814573058883,127.26449999999998,127.26449999999998,0,2022-12-12,390.0,1.0000000000000002,2,3
SYNTHVIN000771,John Smith | +1-702-855-8213,2022-01-26,55356,Steering wheel vibration,O2 sensor fault,Oil pan gasket replacement,Transmission fluid flush,Head gasket,4.1,Mike Johnson,607.55,Mercedes-Benz,E-Class,2000,2.3256406735941977,91.1325,91.1325,0,,,0.0,2,3
SYNTHVIN000771,John Smith | +1-702-855-8213,2023-01-14,67711,Steering wheel vibration,O2 sensor fault,Oil pan gasket replacement,Transmission fluid flush,Head gasket,4.1,Mike Johnson,607.55,Mercedes-Benz,E-Class,2000,2.3256406735941977,91.1325,91.1325,0,2022-01-26,353.0,1.0,2,3
SYNTHVIN000771,John Smith | +1-702-855-8213,2023-12-07,79156,Steering wheel vibration,O2 sensor fault,Oil pan gasket replacement,Transmission fluid flush,Head gasket,4.1,Mike Johnson,607.55,Mercedes-Benz,E-Class,2000,2.3256406735941977,91.1325,91.1325,0,2023-01-14,327.0,1.0,2,3
SYNTHVIN000772,Jane Davis | +1-706-187-4360,2022-01-27,12676,Grinding noise when starting,Dirty throttle body,Sensor replacement,Battery replacement,Throttle cleaner,1.1,Laura Smith,218.07,Hyundai,Sonata,2015,-0.8151055423130481,0.0,0.0,0,,,0.0,0,4
SYNTHVIN000772,Jane Davis | +1-706-187-4360,2023-01-07,24751,Grinding noise when starting,Dirty throttle body,Sensor replacement,Battery replacement,Throttle cleaner,1.1,Laura Smith,218.07,Hyundai,Sonata,2015,-0.8151055423130481,0.0,0.0,0,2022-01-27,345.0,1.0,0,4
SYNTHVIN000772,Jane Davis | +1-706-187-4360,2024-01-14,37771,Grinding noise when starting,Dirty throttle body,Sensor replacement,Battery replacement,Throttle cleaner,1.1,Laura Smith,218.07,Hyundai,Sonata,2015,-0.8151055423130481,0.0,0.0,0,2023-01-07,372.0,1.0,0,4
SYNTHVIN000773,James Brown | +1-508-906-6497,2022-01-14,64651,Grinding noise when starting,O2 sensor fault,Brake pad replacement,Gasket replacement,Starter motor,2.7,Carlos Garcia,465.73,Dodge,Ram 1500,2011,0.8599591061708165,69.8595,69.8595,0,,,0.0,0,1
SYNTHVIN000773,James Brown | +1-508-906-6497,2022-08-26,72491,Grinding noise when starting,O2 sensor fault,Brake pad replacement,Gasket replacement,Starter motor,2.7,Carlos Garcia,465.73,Dodge,Ram 1500,2011,0.8599591061708165,69.8595,69.8595,0,2022-01-14,224.0,1.0,0,1
SYNTHVIN000773,James Brown | +1-508-906-6497,2023-02-21,78756,Grinding noise when starting,O2 sensor fault,Brake pad replacement,Gasket replacement,Starter motor,2.7,Carlos Garcia,465.73,Dodge,Ram 1500,2011,0.8599591061708165,69.8595,69.8595,0,2022-08-26,179.0,1.0,0,1
